src_ip,dst_ip,src_port,dst_port,protocol,ml_predicted_anomaly,ml_anomaly_score,suricata_alert,suricata_signature
64.4.9.254,10.0.2.15,1863,2527,TCP,0,0.13,0,
64.4.9.254,10.0.2.15,61863,2527,TCP,0,0.13,0,
65.35.35.4,172.16.255.1,34467,50983,UDP,0,0.015,0,
65.54.167.27,10.0.2.15,80,2548,TCP,0,0.0,0,
65.54.167.27,10.0.2.15,5480,2548,TCP,0,0.0,0,
65.54.186.19,10.0.2.15,443,2526,TCP,0,0.025,0,
65.54.186.19,10.0.2.15,5443,2526,TCP,0,0.025,0,
65.54.189.173,10.0.2.15,1863,2528,TCP,0,0.005,0,
65.54.189.173,10.0.2.15,61863,2528,TCP,0,0.005,0,
65.54.95.140,192.168.3.131,80,55963,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56012,TCP,0,0.025,0,
65.54.95.140,192.168.3.131,80,56026,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56027,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56030,TCP,0,0.005,0,
65.54.95.140,192.168.3.131,80,56031,TCP,0,0.01,0,
65.54.95.140,192.168.3.131,80,56032,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56033,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56036,TCP,0,0.005,0,
65.54.95.140,192.168.3.131,80,56037,TCP,0,0.015,0,
65.54.95.140,192.168.3.131,80,56038,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56039,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56040,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56041,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56127,TCP,0,0.005,0,
65.54.95.140,192.168.3.131,80,56128,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56132,TCP,0,0.01,0,
65.54.95.140,192.168.3.131,80,56165,TCP,0,0.05,0,
65.54.95.140,192.168.3.131,80,56319,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56358,TCP,0,0.065,0,
65.54.95.140,192.168.3.131,80,56359,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56360,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56414,TCP,0,0.005,0,
65.54.95.140,192.168.3.131,80,56415,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56416,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56417,TCP,0,0.005,0,
65.54.95.140,192.168.3.131,80,56418,TCP,0,0.005,0,
65.54.95.140,192.168.3.131,80,56419,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56422,TCP,0,0.11,0,
65.54.95.140,192.168.3.131,80,56497,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56500,TCP,0,0.005,0,
65.54.95.140,192.168.3.131,80,56501,TCP,0,0.005,0,
65.54.95.140,192.168.3.131,80,56502,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56503,TCP,0,0.0,0,
65.54.95.140,192.168.3.131,80,56504,TCP,0,0.0,0,
65.54.95.142,192.168.3.131,80,55973,TCP,0,0.015,0,
65.54.95.142,192.168.3.131,80,56028,TCP,0,0.005,0,
65.54.95.142,192.168.3.131,80,56029,TCP,0,0.0,0,
65.54.95.149,192.168.3.131,80,56423,TCP,0,0.0,0,
65.54.95.216,192.168.3.131,80,56044,TCP,0,0.0,0,
65.54.95.216,192.168.3.131,80,56133,TCP,0,0.015,0,
65.54.95.216,192.168.3.131,80,56166,TCP,0,0.0,0,
65.54.95.39,192.168.3.131,80,52248,TCP,0,0.145,0,
65.54.95.39,192.168.3.131,80,52257,TCP,0,0.34,0,
65.54.95.39,192.168.3.131,80,52266,TCP,0,0.12,0,
65.54.95.39,192.168.3.131,80,56055,TCP,0,0.0,0,
65.54.95.39,192.168.3.131,80,56056,TCP,0,0.0,0,
65.54.95.39,192.168.3.131,80,56059,TCP,0,0.0,0,
65.54.95.39,192.168.3.131,80,56060,TCP,0,0.01,0,
65.54.95.39,192.168.3.131,80,56326,TCP,0,0.0,0,
65.54.95.39,192.168.3.131,80,56363,TCP,0,0.0,0,
65.54.95.66,192.168.3.131,80,56057,TCP,0,0.0,0,
65.54.95.66,192.168.3.131,80,56505,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56065,TCP,0,0.015,0,
65.54.95.68,192.168.3.131,80,56068,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56070,TCP,0,0.035,0,
65.54.95.68,192.168.3.131,80,56092,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56093,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56110,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56112,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56140,TCP,0,0.03,0,
65.54.95.68,192.168.3.131,80,56160,TCP,0,0.06,0,
65.54.95.68,192.168.3.131,80,56174,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56194,TCP,0,0.105,0,
65.54.95.68,192.168.3.131,80,56233,TCP,0,0.015,0,
65.54.95.68,192.168.3.131,80,56235,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56236,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56255,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56292,TCP,0,0.005,0,
65.54.95.68,192.168.3.131,80,56331,TCP,0,0.04,0,
65.54.95.68,192.168.3.131,80,56351,TCP,0,0.065,0,
65.54.95.68,192.168.3.131,80,56368,TCP,0,0.02,0,
65.54.95.68,192.168.3.131,80,56386,TCP,0,0.09,0,
65.54.95.68,192.168.3.131,80,56406,TCP,0,0.01,0,
65.54.95.68,192.168.3.131,80,56428,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56429,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56430,TCP,0,0.203,0,
65.54.95.68,192.168.3.131,80,56433,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56434,TCP,0,0.005,0,
65.54.95.68,192.168.3.131,80,56457,TCP,0,0.0,0,
65.54.95.68,192.168.3.131,80,56476,TCP,0,0.015,0,
65.54.95.68,192.168.3.131,80,56510,TCP,0,0.01,0,
65.54.95.68,192.168.3.131,80,56511,TCP,0,0.015,0,
65.54.95.75,192.168.3.131,80,56064,TCP,0,0.005,0,
65.54.95.75,192.168.3.131,80,56066,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56067,TCP,0,0.005,0,
65.54.95.75,192.168.3.131,80,56069,TCP,0,0.005,0,
65.54.95.75,192.168.3.131,80,56073,TCP,0,0.02,0,
65.54.95.75,192.168.3.131,80,56090,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56091,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56111,TCP,0,0.015,0,
65.54.95.75,192.168.3.131,80,56113,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56139,TCP,0,0.02,0,
65.54.95.75,192.168.3.131,80,56141,TCP,0,0.015,0,
65.54.95.75,192.168.3.131,80,56175,TCP,0,0.01,0,
65.54.95.75,192.168.3.131,80,56213,TCP,0,0.025,0,
65.54.95.75,192.168.3.131,80,56214,TCP,0,0.025,0,
65.54.95.75,192.168.3.131,80,56234,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56256,TCP,0,0.005,0,
65.54.95.75,192.168.3.131,80,56257,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56313,TCP,0,0.005,0,
65.54.95.75,192.168.3.131,80,56314,TCP,0,0.005,0,
65.54.95.75,192.168.3.131,80,56332,TCP,0,0.01,0,
65.54.95.75,192.168.3.131,80,56369,TCP,0,0.005,0,
65.54.95.75,192.168.3.131,80,56407,TCP,0,0.05,0,
65.54.95.75,192.168.3.131,80,56408,TCP,0,0.05,0,
65.54.95.75,192.168.3.131,80,56427,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56435,TCP,0,0.005,0,
65.54.95.75,192.168.3.131,80,56436,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56438,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56454,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56455,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56456,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56477,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56478,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56479,TCP,0,0.0,0,
65.54.95.75,192.168.3.131,80,56509,TCP,0,0.02,0,
65.55.116.184,10.0.2.15,80,2543,TCP,0,0.005,0,
65.55.116.184,10.0.2.15,80,2549,TCP,0,0.04,0,
65.55.116.184,10.0.2.15,5480,2543,TCP,0,0.005,0,
65.55.116.184,10.0.2.15,5480,2549,TCP,0,0.04,0,
65.55.118.107,192.168.3.131,80,56035,TCP,0,0.03,0,
65.55.118.107,192.168.3.131,80,56324,TCP,0,0.055,0,
65.55.15.244,10.0.2.15,80,2536,TCP,0,0.0,0,
65.55.15.244,10.0.2.15,80,2537,TCP,0,0.0,0,
65.55.15.244,10.0.2.15,5480,2536,TCP,0,0.0,0,
65.55.15.244,10.0.2.15,5480,2537,TCP,0,0.0,0,
65.55.15.244,192.168.3.131,80,57180,TCP,0,0.0,0,
65.55.15.244,192.168.3.131,5480,57180,TCP,0,0.0,0,
65.55.17.37,192.168.3.131,80,55954,TCP,0,0.06,0,
65.55.17.37,192.168.3.131,80,55971,TCP,0,0.135,0,
65.55.206.199,192.168.3.131,80,56022,TCP,0,0.0,0,
65.55.206.199,192.168.3.131,80,56034,TCP,0,0.005,0,
65.55.206.199,192.168.3.131,80,56411,TCP,0,0.005,0,
65.55.206.209,192.168.3.131,80,55953,TCP,0,0.13,0,
65.55.206.9,192.168.3.131,80,57176,TCP,0,0.0,0,
65.55.206.9,192.168.3.131,5480,57176,TCP,0,0.0,0,
65.55.239.163,192.168.3.131,80,55958,TCP,0,0.0,0,
65.55.25.60,10.0.2.15,443,2498,TCP,0,0.0,0,
65.55.25.60,10.0.2.15,5443,2498,TCP,0,0.0,0,
65.55.5.231,192.168.3.131,80,55959,TCP,0,0.0,0,
65.55.5.232,192.168.3.131,80,55957,TCP,0,0.005,0,
65.55.5.232,192.168.3.131,80,55962,TCP,0,0.005,0,
65.55.57.251,192.168.3.131,80,57058,TCP,0,0.0,0,
65.55.57.251,192.168.3.131,5480,57058,TCP,0,0.0,0,
66.209.190.254,172.16.255.1,0,0,OTHER,0,0.345,0,
66.220.149.32,192.168.3.131,80,56048,TCP,0,0.01,0,
66.235.133.62,192.168.3.131,80,56053,TCP,0,0.01,0,
66.235.133.62,192.168.3.131,80,56134,TCP,0,0.005,0,
66.235.133.62,192.168.3.131,80,56323,TCP,0,0.005,0,
66.235.133.62,192.168.3.131,80,56361,TCP,0,0.005,0,
66.235.136.89,192.168.3.131,443,57242,TCP,0,0.115,0,
66.235.136.89,192.168.3.131,443,57250,TCP,0,0.015,0,
66.235.136.89,192.168.3.131,8443,57242,TCP,0,0.115,0,
66.235.136.89,192.168.3.131,8443,57250,TCP,0,0.015,0,
66.235.139.121,192.168.3.131,80,55956,TCP,0,0.005,0,
66.235.139.121,192.168.3.131,80,56021,TCP,0,0.005,0,
66.235.139.121,192.168.3.131,80,56050,TCP,0,0.235,0,
66.235.139.121,192.168.3.131,80,56126,TCP,0,0.005,0,
66.235.139.121,192.168.3.131,80,56161,TCP,0,0.0,0,
66.235.139.121,192.168.3.131,80,56317,TCP,0,0.0,0,
66.235.139.121,192.168.3.131,80,56356,TCP,0,0.0,0,
66.235.139.121,192.168.3.131,80,56401,TCP,0,0.025,0,
66.235.139.121,192.168.3.131,80,56494,TCP,0,0.0924999999999999,0,
66.235.143.184,172.16.255.1,443,10648,TCP,0,0.015,0,
67.117.28.180,172.16.255.1,56259,50983,UDP,0,0.031,0,
67.163.123.10,172.16.255.1,39466,50983,UDP,0,0.0142857142857142,0,
67.170.187.174,172.16.255.1,38922,50983,UDP,1,0.9999158639416134,0,
67.215.65.132,172.16.255.1,0,0,OTHER,1,0.68,0,
67.215.65.132,172.16.255.1,443,10661,TCP,0,0.005,0,
67.215.65.132,172.16.255.1,443,10664,TCP,0,0.0,0,
67.215.65.132,172.16.255.1,443,10665,TCP,0,0.0,0,
67.64.157.145,172.16.255.1,58164,50983,UDP,0,0.0,0,
67.82.196.121,172.16.255.1,10662,50983,UDP,0,0.0,0,
67.84.192.140,172.16.255.1,443,50983,UDP,0,0.0,0,
67.84.50.244,172.16.255.1,37499,50983,UDP,0,0.0,0,
67.9.27.118,172.16.255.1,48240,50983,UDP,0,0.0,0,
69.126.180.28,172.16.255.1,443,50983,UDP,0,0.0,0,
69.255.24.214,172.16.255.1,24506,50983,UDP,0,0.0142857142857142,0,
69.63.181.15,192.168.3.131,80,57192,TCP,0,0.005,0,
69.63.181.15,192.168.3.131,80,57198,TCP,0,0.005,0,
69.63.181.15,192.168.3.131,5480,57192,TCP,0,0.005,0,
69.63.181.15,192.168.3.131,5480,57198,TCP,0,0.005,0,
70.37.129.32,10.0.2.15,80,2552,TCP,0,0.0,0,
70.37.129.32,10.0.2.15,5480,2552,TCP,0,0.0,0,
70.37.129.34,10.0.2.15,80,2551,TCP,0,0.0,0,
70.37.129.34,10.0.2.15,80,2553,TCP,0,0.0,0,
70.37.129.34,10.0.2.15,80,2554,TCP,0,0.0,0,
70.37.129.34,10.0.2.15,5480,2551,TCP,0,0.0,0,
70.37.129.34,10.0.2.15,5480,2553,TCP,0,0.0,0,
70.37.129.34,10.0.2.15,5480,2554,TCP,0,0.0,0,
70.67.177.253,172.16.255.1,52967,50983,UDP,0,0.03,0,
70.80.140.19,172.16.255.1,64588,50983,UDP,0,0.0,0,
71.10.26.41,172.16.255.1,14168,50983,UDP,1,0.9999158639416134,0,
71.224.25.112,172.16.255.1,33695,50983,UDP,0,0.11,0,
71.67.129.20,172.16.255.1,21319,50983,UDP,0,0.0,0,
71.67.132.22,172.16.255.1,28376,50983,UDP,1,0.9999158639416134,0,
72.14.203.102,192.168.3.131,80,57878,TCP,0,0.025,0,
72.14.213.101,192.168.3.131,80,55968,TCP,0,0.01,0,
72.14.213.101,192.168.3.131,80,57024,TCP,0,0.025,0,
72.14.213.102,192.168.3.131,80,55950,TCP,0,0.155,0,
72.14.213.102,192.168.3.131,443,52201,TCP,0,0.0,0,
72.14.213.102,192.168.3.131,443,52202,TCP,0,0.005,0,
72.14.213.102,192.168.3.131,443,52203,TCP,0,0.0,0,
72.14.213.102,192.168.3.131,443,52204,TCP,0,0.0,0,
72.14.213.102,192.168.3.131,443,52205,TCP,0,0.0,0,
72.14.213.102,192.168.3.131,443,52206,TCP,0,0.0,0,
72.14.213.102,192.168.3.131,443,52207,TCP,0,0.0,0,
72.14.213.102,192.168.3.131,443,52208,TCP,0,0.01,0,
72.14.213.102,192.168.3.131,443,52209,TCP,0,0.01,0,
72.14.213.102,192.168.3.131,443,52210,TCP,0,0.0,0,
72.14.213.102,192.168.3.131,443,52211,TCP,0,0.0,0,
72.14.213.102,192.168.3.131,443,52212,TCP,0,0.01,0,
72.14.213.102,192.168.3.131,443,52213,TCP,0,0.01,0,
72.14.213.102,192.168.3.131,443,52214,TCP,0,0.01,0,
72.14.213.102,192.168.3.131,443,52215,TCP,0,0.015,0,
72.14.213.103,192.168.3.131,80,57879,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57880,TCP,0,0.02,0,
72.14.213.103,192.168.3.131,80,57881,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57882,TCP,0,0.01,0,
72.14.213.103,192.168.3.131,80,57883,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57884,TCP,0,0.005,0,
72.14.213.103,192.168.3.131,80,57885,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57886,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57887,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57888,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57889,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57890,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57891,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57892,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57893,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57894,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57895,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57896,TCP,0,0.01,0,
72.14.213.103,192.168.3.131,80,57897,TCP,0,0.035,0,
72.14.213.103,192.168.3.131,80,57898,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57899,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57900,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57901,TCP,0,0.0,0,
72.14.213.103,192.168.3.131,80,57902,TCP,0,0.01,0,
72.14.213.105,192.168.3.131,80,57838,TCP,0,0.01,0,
72.14.213.105,192.168.3.131,443,57721,TCP,0,0.215,0,
72.14.213.120,192.168.3.131,443,52497,TCP,0,0.015,0,
72.14.213.132,192.168.3.131,443,52399,TCP,0,0.0,0,
72.14.213.132,192.168.3.131,443,52402,TCP,0,0.01,0,
72.14.213.138,192.168.3.131,80,57011,TCP,0,0.01,0,
72.14.213.138,192.168.3.131,80,58769,TCP,0,0.07,0,
72.14.213.138,192.168.3.131,80,58770,TCP,0,0.005,0,
72.14.213.147,192.168.3.131,80,57839,TCP,0,0.03,0,
72.14.213.147,192.168.3.131,80,57847,TCP,0,0.095,0,
72.14.213.147,192.168.3.131,443,52152,TCP,0,0.0,0,
72.14.213.148,192.168.3.131,80,56424,TCP,0,0.015,0,
72.14.213.149,192.168.3.131,80,56421,TCP,0,0.275,0,
72.14.213.156,192.168.3.131,80,57071,TCP,0,0.035,0,
72.14.213.156,192.168.3.131,80,57230,TCP,0,0.045,0,
72.14.213.156,192.168.3.131,80,57231,TCP,0,0.07,0,
72.14.213.167,192.168.3.131,80,57032,TCP,0,0.06,0,
72.14.213.18,192.168.3.131,443,49673,TCP,0,0.02,0,
74.125.127.148,192.168.3.131,80,57213,TCP,0,0.0,0,
74.125.127.148,192.168.3.131,5480,57213,TCP,0,0.0,0,
74.217.50.10,192.168.3.131,80,57038,TCP,0,0.0,0,
74.75.251.207,172.16.255.1,39109,50983,UDP,0,0.0142857142857142,0,
75.76.39.18,172.16.255.1,35877,50983,UDP,0,0.0142857142857142,0,
76.167.181.32,172.16.255.1,10848,50983,UDP,0,0.0,0,
76.74.140.168,192.168.3.131,80,56327,TCP,0,0.055,0,
76.74.140.168,192.168.3.131,80,56328,TCP,0,0.125,0,
76.74.140.168,192.168.3.131,80,56499,TCP,0,0.17,0,
79.143.161.140,172.16.255.1,32575,50983,UDP,0,0.0,0,
80.221.22.161,172.16.255.1,30425,50983,UDP,0,0.0,0,
82.226.125.157,172.16.255.1,45834,50983,UDP,1,0.9999158639416134,0,
82.58.187.140,172.16.255.1,43187,50983,UDP,1,0.9999158639416134,0,
84.197.9.59,172.16.255.1,44808,50983,UDP,0,0.0,0,
87.121.79.141,172.16.255.1,29347,50983,UDP,0,0.135,1,ET DROP Spamhaus DROP Listed Traffic Inbound group 12
87.5.175.49,172.16.255.1,42341,50983,UDP,0,0.06,0,
87.64.66.227,172.16.255.1,31783,50983,UDP,0,0.0,0,
88.198.13.111,172.16.255.1,21368,50983,UDP,0,0.0,0,
88.203.161.148,172.16.255.1,13899,50983,UDP,0,0.0299976068346469,0,
89.34.75.134,172.16.255.1,23924,50983,UDP,0,0.0,0,
91.103.140.2,10.0.2.15,80,2545,TCP,0,0.0,0,
91.103.140.2,10.0.2.15,80,2546,TCP,0,0.085,0,
91.103.140.2,10.0.2.15,5480,2545,TCP,0,0.0,0,
91.103.140.2,10.0.2.15,5480,2546,TCP,0,0.085,0,
92.224.118.42,172.16.255.1,50289,50983,UDP,1,0.9999158639416134,0,
92.255.161.104,172.16.255.1,43708,50983,UDP,0,0.0,0,
93.181.202.185,172.16.255.1,30757,50983,UDP,0,0.0,0,
94.248.101.181,172.16.255.1,38685,50983,UDP,0,0.0,0,
94.41.86.170,172.16.255.1,9113,50983,UDP,0,0.0,0,
95.139.1.252,172.16.255.1,13208,50983,UDP,0,0.04,0,
95.160.236.51,172.16.255.1,32683,50983,UDP,0,0.0299976068346469,0,
95.68.58.110,172.16.255.1,17865,50983,UDP,1,0.9999158639416134,0,
95.86.252.198,172.16.255.1,6192,50983,UDP,0,0.0108333333333333,0,
96.17.8.49,10.0.2.15,80,2547,TCP,0,0.0,0,
96.17.8.49,10.0.2.15,5480,2547,TCP,0,0.0,0,
97.103.179.155,172.16.255.1,2151,50983,UDP,0,0.0,0,
98.243.160.202,172.16.255.1,53755,50983,UDP,1,0.9999158639416134,0,
99.96.126.9,172.16.255.1,32178,50983,UDP,1,0.9999158639416134,0,
